Count,Hour,Temperature,Humidity,Seasons
643,0,16.6,53,Autumn
144,1,16.6,57,Autumn
55,2,14.4,91,Autumn
90,3,14.3,95,Autumn
82,4,14.3,92,Autumn
152,5,13.6,89,Autumn
441,6,12.6,86,Autumn
1220,7,12.3,84,Autumn
2082,8,11.8,80,Autumn
1097,9,12,72,Autumn
792,10,12,61,Autumn
914,11,12.7,50,Autumn
1006,12,13.7,43,Autumn
1015,13,14.3,43,Autumn
1041,14,14,43,Autumn
1171,15,13.7,44,Autumn
1363,16,13.8,43,Autumn
1775,17,13.1,45,Autumn
2514,18,12.2,45,Autumn
1723,19,11.3,50,Autumn
1489,20,10.6,48,Autumn
1445,21,9.9,50,Autumn
1255,22,9.2,55,Autumn
901,23,8.5,52,Autumn
707,0,7.9,53,Autumn
541,1,7.3,59,Autumn
341,2,7.1,64,Autumn
218,3,6.7,71,Autumn
145,4,6.6,69,Autumn
197,5,6.6,73,Autumn
518,6,6.6,65,Autumn
1233,7,6.3,65,Autumn
2000,8,7,56,Autumn
1070,9,8.4,49,Autumn
792,10,10.2,44,Autumn
926,11,11.7,36,Autumn
967,12,13.2,31,Autumn
1000,13,13.5,32,Autumn
991,14,13.4,32,Autumn
1054,15,13,39,Autumn
1284,16,13.8,36,Autumn
1685,17,13.2,36,Autumn
2378,18,12.1,40,Autumn
1614,19,11.1,43,Autumn
1389,20,10.2,46,Autumn
1398,21,9.3,52,Autumn
1221,22,8.8,55,Autumn
857,23,8.4,60,Autumn
706,0,8.2,61,Autumn
531,1,7.6,63,Autumn
409,2,7.1,61,Autumn
225,3,6.5,69,Autumn
168,4,6.2,71,Autumn
183,5,6,72,Autumn
412,6,5.8,67,Autumn
1142,7,5.3,73,Autumn
1996,8,6,64,Autumn
1106,9,8.6,50,Autumn
877,10,11.6,40,Autumn
959,11,13,38,Autumn
1073,12,14.7,38,Autumn
1110,13,15.8,36,Autumn
1187,14,16.5,32,Autumn
1322,15,17.1,33,Autumn
1488,16,16.9,34,Autumn
1902,17,16.3,39,Autumn
2618,18,14.3,46,Autumn
1804,19,12.9,50,Autumn
1440,20,11.8,53,Autumn
1292,21,11,60,Autumn
1347,22,10.5,62,Autumn
940,23,9.8,66,Autumn
835,0,9.1,69,Autumn
739,1,8.5,70,Autumn
512,2,8,74,Autumn
374,3,7.6,78,Autumn
226,4,7.1,79,Autumn
148,5,6.7,81,Autumn
209,6,6.6,80,Autumn
412,7,6.2,83,Autumn
728,8,7.4,70,Autumn
853,9,10,56,Autumn
1037,10,12.6,50,Autumn
1179,11,15.2,44,Autumn
1402,12,16.6,36,Autumn
1652,13,18.3,33,Autumn
1712,14,19.3,27,Autumn
1846,15,19.8,29,Autumn
1916,16,19.4,29,Autumn
1995,17,18.7,33,Autumn
1695,18,16.5,38,Autumn
1381,19,14.8,47,Autumn
1261,20,13.8,52,Autumn
1312,21,12.6,56,Autumn
1147,22,11.7,60,Autumn
971,23,11,62,Autumn
811,0,10.4,59,Autumn
584,1,9.5,65,Autumn
429,2,9.1,68,Autumn
308,3,8.4,73,Autumn
185,4,7.9,76,Autumn
110,5,7.6,79,Autumn
150,6,7.2,80,Autumn
304,7,6.9,81,Autumn
556,8,7.5,72,Autumn
775,9,10.1,60,Autumn
847,10,13.3,47,Autumn
1056,11,16.2,41,Autumn
1394,12,17.2,33,Autumn
1593,13,18.1,32,Autumn
1767,14,18.9,31,Autumn
1948,15,20.1,32,Autumn
2097,16,19.1,31,Autumn
1990,17,18.2,43,Autumn
1662,18,16.2,58,Autumn
1377,19,15.1,60,Autumn
1306,20,14.4,61,Autumn
1261,21,13.8,66,Autumn
1029,22,13.5,71,Autumn
810,23,13.2,73,Autumn
638,0,12.6,78,Autumn
393,1,12.2,80,Autumn
272,2,11.8,82,Autumn
171,3,11.3,85,Autumn
152,4,11,82,Autumn
209,5,11.1,79,Autumn
504,6,11.2,81,Autumn
1271,7,11.5,81,Autumn
2070,8,12,77,Autumn
1119,9,12.8,74,Autumn
837,10,14.1,66,Autumn
910,11,16.7,65,Autumn
1052,12,19,60,Autumn
1058,13,19.7,52,Autumn
1121,14,20,48,Autumn
1183,15,20.4,43,Autumn
1413,16,20.3,44,Autumn
1773,17,19.3,49,Autumn
2635,18,18,66,Autumn
1911,19,16.9,74,Autumn
1659,20,15.9,81,Autumn
1556,21,15.5,86,Autumn
1377,22,14.8,83,Autumn
914,23,14.1,74,Autumn
726,0,13.3,64,Autumn
568,1,12.4,65,Autumn
427,2,11.7,70,Autumn
253,3,11.5,61,Autumn
145,4,11,69,Autumn
202,5,10.2,70,Autumn
491,6,10.1,71,Autumn
1216,7,10.2,68,Autumn
2134,8,10.4,63,Autumn
1177,9,11.8,55,Autumn
854,10,14.4,45,Autumn
914,11,16.5,39,Autumn
1063,12,18.8,35,Autumn
1108,13,19.4,31,Autumn
1113,14,19.9,29,Autumn
1203,15,19.9,31,Autumn
1407,16,19.5,32,Autumn
1811,17,18.4,38,Autumn
2716,18,16.9,47,Autumn
1867,19,15.5,63,Autumn
1568,20,14.8,68,Autumn
1618,21,14.3,72,Autumn
1425,22,13.6,71,Autumn
950,23,12.9,78,Autumn
739,0,12.3,75,Autumn
600,1,11.5,74,Autumn
381,2,10.8,77,Autumn
239,3,10.2,80,Autumn
157,4,9.7,76,Autumn
210,5,9.2,77,Autumn
503,6,8.8,77,Autumn
1213,7,8.6,77,Autumn
2202,8,9.2,68,Autumn
1200,9,11.2,63,Autumn
842,10,14,58,Autumn
961,11,15.5,25,Autumn
1088,12,16.2,29,Autumn
1115,13,17.7,25,Autumn
1083,14,18.3,24,Autumn
1175,15,18.3,21,Autumn
1409,16,18,26,Autumn
1896,17,16.9,34,Autumn
2445,18,14.6,39,Autumn
1819,19,13.2,42,Autumn
1558,20,12.2,47,Autumn
1493,21,10.8,53,Autumn
1278,22,9.9,50,Autumn
896,23,9.7,56,Autumn
694,0,9.2,64,Autumn
579,1,9,66,Autumn
385,2,8.7,71,Autumn
244,3,8.6,74,Autumn
165,4,8.1,78,Autumn
185,5,7.8,81,Autumn
458,6,7.6,82,Autumn
1191,7,7.7,81,Autumn
2154,8,8.5,77,Autumn
1165,9,10.9,60,Autumn
864,10,13.7,57,Autumn
917,11,15,52,Autumn
1132,12,16.8,50,Autumn
1152,13,18.1,43,Autumn
1122,14,18.7,39,Autumn
1203,15,19,38,Autumn
1473,16,18.5,40,Autumn
1804,17,16.9,44,Autumn
2499,18,15.7,45,Autumn
1878,19,14.9,49,Autumn
1528,20,13.8,56,Autumn
1466,21,12.6,60,Autumn
1302,22,11.6,61,Autumn
944,23,10.9,64,Autumn
783,0,10.3,67,Autumn
653,1,9.8,68,Autumn
433,2,9.2,72,Autumn
262,3,8.5,74,Autumn
184,4,8.1,76,Autumn
162,5,7.7,73,Autumn
491,6,7.2,77,Autumn
1188,7,7.3,72,Autumn
2113,8,7.9,63,Autumn
1191,9,11.1,53,Autumn
850,10,13.8,44,Autumn
981,11,16.4,35,Autumn
1161,12,17.4,33,Autumn
1190,13,18.9,33,Autumn
1221,14,19.8,32,Autumn
1390,15,19.7,30,Autumn
1527,16,19.3,29,Autumn
1939,17,18.5,35,Autumn
2631,18,16.6,40,Autumn
1769,19,15.3,53,Autumn
1512,20,14.2,56,Autumn
1457,21,13.3,56,Autumn
1331,22,12.3,65,Autumn
1018,23,11.7,70,Autumn
891,0,11.3,71,Autumn
774,1,10.9,72,Autumn
522,2,10.1,78,Autumn
386,3,9.5,77,Autumn
246,4,8.9,75,Autumn
154,5,8.1,76,Autumn
219,6,7.5,79,Autumn
427,7,7,82,Autumn
784,8,7.8,70,Autumn
921,9,10.4,60,Autumn
997,10,13,49,Autumn
1175,11,16.2,39,Autumn
1407,12,17.7,33,Autumn
1585,13,19.4,26,Autumn
1649,14,20,22,Autumn
1760,15,21.3,24,Autumn
1813,16,20.9,20,Autumn
1949,17,19.2,23,Autumn
1707,18,16.6,41,Autumn
1407,19,14.6,48,Autumn
1270,20,13.7,51,Autumn
1249,21,13.3,55,Autumn
1141,22,12.7,58,Autumn
922,23,11.7,58,Autumn
848,0,11.2,62,Autumn
622,1,10.6,60,Autumn
428,2,9.8,63,Autumn
342,3,9.2,68,Autumn
206,4,8.8,71,Autumn
146,5,8.2,73,Autumn
172,6,7.6,75,Autumn
315,7,7.2,76,Autumn
534,8,7.9,67,Autumn
679,9,10.5,56,Autumn
936,10,13.4,46,Autumn
1055,11,16.8,38,Autumn
1417,12,18.4,28,Autumn
1519,13,19.3,24,Autumn
1642,14,20.1,23,Autumn
1891,15,20.9,23,Autumn
1976,16,20.2,24,Autumn
1883,17,18.8,24,Autumn
1618,18,16.2,41,Autumn
1464,19,14.9,46,Autumn
1306,20,13.8,52,Autumn
1158,21,13,49,Autumn
1025,22,12.2,57,Autumn
724,23,11.8,56,Autumn
623,0,11.4,56,Autumn
372,1,10.7,57,Autumn
253,2,10.5,57,Autumn
175,3,10.2,60,Autumn
110,4,10,62,Autumn
202,5,9.4,65,Autumn
513,6,9.2,65,Autumn
1244,7,8.9,67,Autumn
2111,8,9.7,58,Autumn
1104,9,11.9,50,Autumn
817,10,14.6,43,Autumn
941,11,16.7,37,Autumn
1034,12,18.2,34,Autumn
1064,13,19.4,35,Autumn
1122,14,20.6,30,Autumn
1167,15,20.2,31,Autumn
1464,16,19.7,34,Autumn
1904,17,18.9,35,Autumn
2613,18,17.3,43,Autumn
1860,19,15.6,44,Autumn
1593,20,14.5,51,Autumn
1513,21,13.4,56,Autumn
1360,22,12.7,60,Autumn
916,23,12,59,Autumn
726,0,11.6,61,Autumn
547,1,11.1,62,Autumn
356,2,10.6,68,Autumn
243,3,10.1,70,Autumn
170,4,10,73,Autumn
193,5,10,73,Autumn
456,6,9.9,75,Autumn
839,7,10.4,71,Autumn
1423,8,11,78,Autumn
1026,9,11.7,77,Autumn
735,10,13.8,65,Autumn
81,11,13,70,Autumn
363,12,11.5,90,Autumn
652,13,13.5,82,Autumn
837,14,15.1,71,Autumn
1010,15,16.6,68,Autumn
1294,16,16.1,70,Autumn
1604,17,15.7,63,Autumn
2415,18,14.5,71,Autumn
1685,19,14,70,Autumn
1433,20,13.6,70,Autumn
1380,21,12.6,70,Autumn
1257,22,12.3,73,Autumn
876,23,11.2,78,Autumn
708,0,10.8,80,Autumn
573,1,10.2,84,Autumn
371,2,9.5,87,Autumn
249,3,9.4,85,Autumn
162,4,9,87,Autumn
164,5,8.5,87,Autumn
453,6,8.1,88,Autumn
1165,7,7.8,90,Autumn
2108,8,8.1,85,Autumn
1151,9,10.1,72,Autumn
811,10,13,63,Autumn
940,11,15.7,53,Autumn
1126,12,16.8,48,Autumn
1106,13,17.2,43,Autumn
1150,14,17.6,39,Autumn
1161,15,18,40,Autumn
1492,16,18.2,42,Autumn
1904,17,17,47,Autumn
2612,18,15.1,53,Autumn
1827,19,13.9,61,Autumn
1556,20,13.1,63,Autumn
1464,21,12.1,67,Autumn
1281,22,11.6,71,Autumn
884,23,11,74,Autumn
729,0,10.5,75,Autumn
572,1,10,78,Autumn
421,2,9.1,79,Autumn
266,3,9.1,79,Autumn
161,4,8.5,83,Autumn
193,5,7.8,85,Autumn
450,6,7.5,86,Autumn
1251,7,7.3,85,Autumn
2070,8,7.9,76,Autumn
1168,9,10.3,64,Autumn
779,10,13.4,53,Autumn
956,11,16.4,43,Autumn
1188,12,18.2,37,Autumn
1154,13,19.4,32,Autumn
1192,14,20.6,31,Autumn
1275,15,20.6,32,Autumn
1528,16,20.4,32,Autumn
1961,17,19.2,36,Autumn
2632,18,17.3,39,Autumn
1968,19,16.4,47,Autumn
1596,20,15.3,50,Autumn
1513,21,14.5,50,Autumn
1316,22,13.6,56,Autumn
919,23,12.5,59,Autumn
753,0,12.5,57,Autumn
629,1,12.7,56,Autumn
434,2,12.8,59,Autumn
327,3,12.8,57,Autumn
185,4,12.6,60,Autumn
178,5,12.4,60,Autumn
376,6,12.6,64,Autumn
556,7,12.6,63,Autumn
556,8,12.1,81,Autumn
144,9,12,86,Autumn
191,10,12.9,84,Autumn
54,11,12.4,87,Autumn
29,12,12.4,90,Autumn
18,13,12.6,87,Autumn
147,14,12.7,95,Autumn
576,15,14,87,Autumn
900,16,14.5,81,Autumn
1386,17,14.3,77,Autumn
1882,18,13.1,74,Autumn
1228,19,12.9,66,Autumn
1003,20,12.2,67,Autumn
542,21,10.6,70,Autumn
680,22,10.5,72,Autumn
603,23,10.2,64,Autumn
640,0,9.9,65,Autumn
585,1,9.9,62,Autumn
478,2,9.5,58,Autumn
346,3,9.1,60,Autumn
233,4,8.8,61,Autumn
146,5,8,65,Autumn
197,6,7.4,66,Autumn
388,7,7.3,65,Autumn
713,8,7.7,62,Autumn
785,9,8.3,55,Autumn
898,10,9.5,46,Autumn
996,11,10.4,42,Autumn
1076,12,10.4,41,Autumn
1118,13,10.6,38,Autumn
1183,14,10.8,37,Autumn
1254,15,11.4,32,Autumn
1308,16,10.6,35,Autumn
1176,17,9.5,34,Autumn
1054,18,8.9,39,Autumn
864,19,8,42,Autumn
775,20,7.6,44,Autumn
775,21,7.3,49,Autumn
752,22,6.6,51,Autumn
658,23,6.3,52,Autumn
699,0,6.7,55,Autumn
531,1,6.9,55,Autumn
450,2,6.6,59,Autumn
299,3,6.2,59,Autumn
148,4,6.8,65,Autumn
27,5,7.2,68,Autumn
55,6,6.9,86,Autumn
134,7,6.9,88,Autumn
74,8,6.8,89,Autumn
195,9,7.3,90,Autumn
330,10,8.2,89,Autumn
544,11,9.4,86,Autumn
630,12,11.9,74,Autumn
916,13,12.1,75,Autumn
962,14,12.4,72,Autumn
948,15,12.2,67,Autumn
385,16,12.2,65,Autumn
535,17,9.4,85,Autumn
651,18,8.9,85,Autumn
645,19,8.4,85,Autumn
624,20,8.2,82,Autumn
670,21,7.6,75,Autumn
625,22,6.7,76,Autumn
512,23,6,74,Autumn
434,0,5.3,81,Autumn
326,1,5.1,83,Autumn
184,2,4.7,81,Autumn
123,3,5,67,Autumn
117,4,5.6,66,Autumn
161,5,5.1,76,Autumn
436,6,4.7,76,Autumn
1070,7,4.6,76,Autumn
1888,8,5.1,67,Autumn
1021,9,7.5,53,Autumn
771,10,9.6,43,Autumn
796,11,11,46,Autumn
737,12,10.8,49,Autumn
815,13,10.4,49,Autumn
838,14,11.3,39,Autumn
884,15,11,46,Autumn
1069,16,11.3,41,Autumn
1274,17,10,43,Autumn
1987,18,9.4,51,Autumn
1377,19,8.1,53,Autumn
1026,20,6.8,59,Autumn
979,21,5.7,61,Autumn
906,22,5.1,58,Autumn
658,23,4.3,58,Autumn
488,0,3.4,55,Autumn
440,1,3,55,Autumn
283,2,2.1,56,Autumn
182,3,1.7,59,Autumn
150,4,1.6,63,Autumn
162,5,1.1,68,Autumn
394,6,0.8,69,Autumn
1005,7,1.3,65,Autumn
1883,8,1.4,58,Autumn
982,9,3.7,49,Autumn
684,10,6.1,38,Autumn
782,11,7.5,36,Autumn
881,12,8.5,34,Autumn
847,13,9.8,33,Autumn
903,14,10.7,33,Autumn
965,15,10.9,33,Autumn
1110,16,11,34,Autumn
1357,17,9.9,40,Autumn
2074,18,8.4,52,Autumn
1442,19,8,52,Autumn
1186,20,7.6,59,Autumn
1147,21,7.6,55,Autumn
948,22,7.6,50,Autumn
527,23,7.7,50,Autumn
294,0,7.1,59,Autumn
324,1,6.6,66,Autumn
287,2,6.4,65,Autumn
227,3,5.6,69,Autumn
146,4,5,71,Autumn
141,5,4.1,74,Autumn
402,6,3.6,75,Autumn
1060,7,3.2,74,Autumn
1907,8,3.7,67,Autumn
996,9,5.1,56,Autumn
717,10,7.2,49,Autumn
818,11,8.7,41,Autumn
907,12,10,39,Autumn
983,13,11.2,34,Autumn
963,14,11.9,34,Autumn
994,15,12,35,Autumn
1185,16,11.8,34,Autumn
1462,17,11.3,41,Autumn
2094,18,9.4,48,Autumn
1507,19,8.4,53,Autumn
1176,20,7.6,59,Autumn
1069,21,7.6,59,Autumn
1088,22,6.8,58,Autumn
798,23,6.4,60,Autumn
584,0,5.7,62,Autumn
524,1,5.1,65,Autumn
362,2,4.4,64,Autumn
242,3,4.2,65,Autumn
147,4,3.6,70,Autumn
154,5,3.3,72,Autumn
433,6,2.9,75,Autumn
1055,7,2.5,75,Autumn
1899,8,2.8,74,Autumn
1011,9,4.7,60,Autumn
696,10,8.1,51,Autumn
852,11,11.1,46,Autumn
926,12,12.6,36,Autumn
968,13,13.6,32,Autumn
1040,14,14.9,31,Autumn
1094,15,14.8,30,Autumn
1206,16,14.7,32,Autumn
1569,17,13.7,37,Autumn
2254,18,11.8,43,Autumn
1561,19,10.5,49,Autumn
1269,20,9.9,53,Autumn
1197,21,9.3,54,Autumn
1115,22,8.3,61,Autumn
806,23,7.8,63,Autumn
642,0,7.2,64,Autumn
560,1,6.6,69,Autumn
369,2,6.1,68,Autumn
251,3,5.7,72,Autumn
166,4,5.2,74,Autumn
153,5,4.8,75,Autumn
403,6,4.5,77,Autumn
1024,7,4.1,75,Autumn
1906,8,4.7,72,Autumn
1027,9,7,57,Autumn
751,10,10,49,Autumn
880,11,12.8,44,Autumn
1023,12,14.9,40,Autumn
1130,13,16.5,37,Autumn
1160,14,18,31,Autumn
1251,15,18.6,31,Autumn
1424,16,18.8,32,Autumn
1730,17,17,36,Autumn
2314,18,14.6,42,Autumn
1568,19,12.8,40,Autumn
1242,20,11.7,45,Autumn
1146,21,10.8,57,Autumn
1106,22,10,56,Autumn
851,23,9.7,56,Autumn
0,0,8.8,63,Autumn
0,1,8.5,61,Autumn
0,2,7.6,68,Autumn
0,3,7.1,67,Autumn
0,4,6.3,72,Autumn
0,5,6.1,75,Autumn
0,6,5.5,78,Autumn
0,7,5.2,79,Autumn
0,8,5.4,75,Autumn
0,9,7.9,58,Autumn
0,10,11,49,Autumn
0,11,14.5,42,Autumn
0,12,16.5,37,Autumn
0,13,17.8,29,Autumn
0,14,18.1,24,Autumn
0,15,18.5,25,Autumn
0,16,18.7,25,Autumn
0,17,16.7,45,Autumn
0,18,14.2,51,Autumn
0,19,13.4,62,Autumn
0,20,12.1,68,Autumn
0,21,11.1,69,Autumn
0,22,10,68,Autumn
0,23,9.2,65,Autumn
720,0,9.1,63,Autumn
517,1,8.6,60,Autumn
378,2,8.2,62,Autumn
296,3,7.6,66,Autumn
188,4,6.9,70,Autumn
112,5,6.6,73,Autumn
141,6,6.2,73,Autumn
259,7,5.8,79,Autumn
481,8,5.7,78,Autumn
632,9,7.5,60,Autumn
747,10,11.1,51,Autumn
963,11,14.8,46,Autumn
1145,12,16.3,33,Autumn
1355,13,18.3,26,Autumn
1511,14,19.3,28,Autumn
1579,15,19,25,Autumn
1690,16,18.4,25,Autumn
1596,17,16.9,33,Autumn
1335,18,14.5,46,Autumn
1180,19,12.9,56,Autumn
1077,20,12.7,59,Autumn
1001,21,11.8,62,Autumn
912,22,11.2,67,Autumn
656,23,10.6,73,Autumn
520,0,10.1,75,Autumn
346,1,9.3,78,Autumn
206,2,8.8,81,Autumn
161,3,8.3,81,Autumn
107,4,8,81,Autumn
166,5,8,84,Autumn
448,6,7.2,83,Autumn
1115,7,7,86,Autumn
1975,8,7.2,80,Autumn
1005,9,8.9,67,Autumn
790,10,11.8,59,Autumn
829,11,13.8,47,Autumn
971,12,16.4,48,Autumn
986,13,16.8,46,Autumn
993,14,17.5,38,Autumn
1100,15,18,39,Autumn
1318,16,16.8,46,Autumn
1664,17,15.7,49,Autumn
2357,18,14.5,54,Autumn
1618,19,13.2,66,Autumn
1464,20,12.7,75,Autumn
1289,21,12.2,79,Autumn
1215,22,11.6,81,Autumn
829,23,10.9,82,Autumn
0,0,10,73,Autumn
0,1,9.8,75,Autumn
0,2,9.7,78,Autumn
0,3,9.4,81,Autumn
0,4,9.1,81,Autumn
0,5,8.8,84,Autumn
0,6,8.5,83,Autumn
0,7,8.3,84,Autumn
0,8,8.7,77,Autumn
0,9,10.1,68,Autumn
0,10,11.7,62,Autumn
0,11,13,55,Autumn
0,12,14.5,57,Autumn
0,13,16.1,56,Autumn
0,14,17.4,50,Autumn
0,15,16.3,54,Autumn
0,16,16.6,55,Autumn
0,17,15.3,63,Autumn
0,18,14,71,Autumn
0,19,13.3,72,Autumn
0,20,13.2,73,Autumn
0,21,13,76,Autumn
0,22,12.3,73,Autumn
0,23,12.2,74,Autumn
639,0,11.9,74,Autumn
410,1,11.9,76,Autumn
136,2,12,81,Autumn
40,3,10.8,88,Autumn
47,4,10.6,95,Autumn
71,5,11.1,95,Autumn
194,6,11,91,Autumn
526,7,10.8,91,Autumn
1171,8,11.3,89,Autumn
740,9,11.2,86,Autumn
555,10,11.9,84,Autumn
608,11,12.4,82,Autumn
697,12,13.2,77,Autumn
798,13,14.5,74,Autumn
767,14,15.5,68,Autumn
848,15,15.4,72,Autumn
834,16,15.2,72,Autumn
1115,17,14.9,73,Autumn
1347,18,14.4,77,Autumn
1176,19,13.8,81,Autumn
1062,20,13.3,77,Autumn
1062,21,13.5,75,Autumn
1003,22,13.2,74,Autumn
679,23,12.9,72,Autumn
395,0,12.9,70,Autumn
158,1,11.9,77,Autumn
122,2,11.8,84,Autumn
78,3,11.8,86,Autumn
50,4,10.8,87,Autumn
49,5,10.8,89,Autumn
136,6,10.6,90,Autumn
174,7,10.9,88,Autumn
148,8,10.6,89,Autumn
56,9,10.6,94,Autumn
17,10,10.8,94,Autumn
25,11,10.9,95,Autumn
17,12,11.4,95,Autumn
18,13,11.5,95,Autumn
46,14,11.3,96,Autumn
56,15,11.4,96,Autumn
14,16,11.7,96,Autumn
30,17,11.9,97,Autumn
40,18,12.9,97,Autumn
19,19,12.8,97,Autumn
12,20,13.9,97,Autumn
21,21,14,96,Autumn
14,22,12.4,96,Autumn
26,23,11.5,96,Autumn
0,0,12,96,Autumn
0,1,11.4,89,Autumn
0,2,11.3,88,Autumn
0,3,10.8,82,Autumn
0,4,10.6,75,Autumn
0,5,10.9,68,Autumn
0,6,11,70,Autumn
0,7,10.4,81,Autumn
0,8,10.1,85,Autumn
0,9,10.8,78,Autumn
0,10,11.3,68,Autumn
0,11,13.3,59,Autumn
0,12,13.9,50,Autumn
0,13,14,46,Autumn
0,14,15,49,Autumn
0,15,15.1,52,Autumn
0,16,14.3,59,Autumn
0,17,12.9,66,Autumn
0,18,12.3,69,Autumn
0,19,11.9,71,Autumn
0,20,11.9,72,Autumn
0,21,11.4,74,Autumn
0,22,11.2,75,Autumn
0,23,10.9,76,Autumn
754,0,11.3,77,Autumn
679,1,11.2,78,Autumn
568,2,10.7,80,Autumn
372,3,10.3,81,Autumn
223,4,9.5,87,Autumn
137,5,9.4,87,Autumn
167,6,9.5,85,Autumn
309,7,9.5,86,Autumn
589,8,9.3,85,Autumn
628,9,10.1,77,Autumn
699,10,12.2,73,Autumn
768,11,13.8,63,Autumn
1034,12,15.1,54,Autumn
1094,13,15.9,48,Autumn
1113,14,17.1,39,Autumn
1229,15,16.6,36,Autumn
1263,16,16,37,Autumn
1379,17,14.8,47,Autumn
1226,18,13.2,57,Autumn
957,19,12.1,67,Autumn
877,20,11.3,74,Autumn
847,21,10.8,78,Autumn
885,22,10.6,81,Autumn
676,23,10.3,84,Autumn
655,0,9.4,85,Autumn
518,1,8.8,89,Autumn
370,2,7.9,85,Autumn
314,3,7.1,85,Autumn
189,4,6.9,82,Autumn
111,5,6.8,83,Autumn
117,6,6.6,84,Autumn
228,7,6.4,84,Autumn
395,8,6.3,81,Autumn
574,9,7.8,72,Autumn
563,10,10.2,68,Autumn
578,11,10.7,68,Autumn
769,12,10.6,72,Autumn
758,13,9.8,70,Autumn
810,14,10.1,58,Autumn
832,15,10.2,58,Autumn
616,16,9.9,59,Autumn
660,17,8.9,57,Autumn
752,18,8.9,55,Autumn
685,19,8.7,52,Autumn
711,20,8.2,53,Autumn
689,21,8,51,Autumn
690,22,7,60,Autumn
554,23,6.3,62,Autumn
456,0,5.4,64,Autumn
344,1,5,67,Autumn
187,2,4.8,66,Autumn
122,3,4.6,65,Autumn
109,4,4,68,Autumn
158,5,4,71,Autumn
419,6,3.8,69,Autumn
1004,7,3.4,72,Autumn
1699,8,3.3,69,Autumn
931,9,5.2,55,Autumn
683,10,8.3,50,Autumn
785,11,10.3,40,Autumn
888,12,12.3,37,Autumn
889,13,13.3,36,Autumn
886,14,14.2,33,Autumn
1084,15,13.8,34,Autumn
1193,16,12.9,38,Autumn
1472,17,11.8,43,Autumn
2022,18,10.6,45,Autumn
1466,19,9.8,46,Autumn
1292,20,9,48,Autumn
1189,21,8.5,50,Autumn
1023,22,7.6,55,Autumn
702,23,6.9,60,Autumn
587,0,6.2,63,Autumn
487,1,5.6,68,Autumn
330,2,5.6,64,Autumn
205,3,5.3,62,Autumn
133,4,4.9,63,Autumn
162,5,4.7,72,Autumn
402,6,4.2,72,Autumn
1066,7,4.4,72,Autumn
1910,8,4.7,68,Autumn
990,9,6,59,Autumn
710,10,9,51,Autumn
789,11,11.4,46,Autumn
890,12,12.8,45,Autumn
912,13,13.5,43,Autumn
928,14,15,37,Autumn
980,15,15.3,37,Autumn
1188,16,14.2,37,Autumn
1420,17,12.7,40,Autumn
2159,18,11.3,42,Autumn
1529,19,9.8,45,Autumn
1208,20,9.5,44,Autumn
1163,21,8.5,42,Autumn
1126,22,8.1,50,Autumn
718,23,7.6,49,Autumn
612,0,7,54,Autumn
517,1,6.5,60,Autumn
327,2,6.2,59,Autumn
210,3,6.1,66,Autumn
164,4,5.6,70,Autumn
135,5,5.3,72,Autumn
362,6,5.1,76,Autumn
1047,7,5.2,78,Autumn
1916,8,5,77,Autumn
1019,9,7.1,61,Autumn
779,10,9.6,53,Autumn
892,11,12.1,49,Autumn
963,12,14.2,45,Autumn
1028,13,15.7,41,Autumn
1001,14,16.1,32,Autumn
1063,15,15.9,30,Autumn
1137,16,15.2,40,Autumn
1532,17,13.6,46,Autumn
2200,18,12.2,47,Autumn
1464,19,11.5,52,Autumn
1269,20,10.5,52,Autumn
1239,21,9.8,52,Autumn
1074,22,8.8,58,Autumn
757,23,8.4,65,Autumn
610,0,7.7,67,Autumn
489,1,7.3,64,Autumn
313,2,7.1,68,Autumn
219,3,6.5,75,Autumn
154,4,6.1,72,Autumn
172,5,5.3,78,Autumn
357,6,4.9,76,Autumn
883,7,4.8,76,Autumn
1686,8,5.3,75,Autumn
1300,9,6.8,64,Autumn
782,10,8.6,57,Autumn
770,11,11.1,47,Autumn
942,12,13.8,43,Autumn
883,13,15.1,37,Autumn
899,14,15.1,33,Autumn
971,15,16.1,30,Autumn
1123,16,15.4,34,Autumn
1416,17,13.7,38,Autumn
2034,18,12.1,46,Autumn
1448,19,11.2,46,Autumn
1146,20,9.5,49,Autumn
1123,21,9.6,52,Autumn
1061,22,8.7,53,Autumn
721,23,8.1,57,Autumn
683,0,7.8,57,Autumn
520,1,7.8,59,Autumn
376,2,7.7,63,Autumn
262,3,7.4,63,Autumn
171,4,7.1,64,Autumn
151,5,6.9,66,Autumn
412,6,7.1,65,Autumn
939,7,6.6,64,Autumn
1692,8,7,64,Autumn
991,9,8.2,61,Autumn
699,10,9.4,55,Autumn
834,11,11.9,44,Autumn
886,12,13.4,48,Autumn
920,13,14.4,49,Autumn
915,14,13.3,53,Autumn
995,15,13.2,61,Autumn
1126,16,11.8,66,Autumn
1346,17,11,70,Autumn
1956,18,9.9,74,Autumn
1303,19,8.7,78,Autumn
995,20,7.6,76,Autumn
907,21,6.8,73,Autumn
894,22,6.2,72,Autumn
687,23,5,75,Autumn
626,0,4.2,76,Autumn
597,1,3.4,76,Autumn
456,2,2.9,77,Autumn
288,3,2.5,77,Autumn
195,4,1.7,74,Autumn
129,5,1.1,75,Autumn
151,6,1,77,Autumn
315,7,0.8,77,Autumn
